,trade_id,currency,entry_date,exit_date,days_held,ois_cc_entry,spread_cc_annual,funding_cc,swap5_cc_entry,fx_local_entry,fx_gbp_entry,fx_local_exit,fx_gbp_exit,borrowed_usd,equity_usd,borrowed_gbp,interest_gbp,repay_gbp,repay_usd,bond_entry_price_local,n_bonds,bond_exit_price_local,bond_accrued_local,bond_proceeds_local,bond_proceeds_usd,bond_pnl_usd,borrow_cost_usd,total_pnl_usd
720,721,RepTurkey,2023-12-06,2023-12-12,6,0.051874,0.005,0.056874,0.10985476916858337,28.927087,0.7932,28.9981,0.795205,8000000.0,2000000.0,6345600.0,5935.37116027211,6351535.3711602725,7987293.05167884,100.0,2892708.7,116.65935606319282,0.190875557652003,338013681.60663295,11656407.88902145,1656407.8890214507,-12706.948321159929,1669114.8373426106
721,722,RepTurkey,2023-12-13,2023-12-19,6,0.051874,0.005,0.056874,0.10770734176129965,29.048899,0.796319,29.065594,0.789966,8000000.0,2000000.0,6370552.0,5958.710069310043,6376510.71006931,8071879.941756114,100.0,2904889.9,118.71586130318285,0.18693987590017344,345399546.22682637,11883450.454404144,1883450.4544041436,71879.94175611436,1811570.5126480293
722,723,RepTurkey,2023-12-20,2023-12-26,6,0.051864,0.005,0.056864,0.10051037790895993,29.094949,0.786153,29.306299,0.787136,8000000.0,2000000.0,6289224.0,5881.604930547686,6295105.604930548,7997481.508825093,100.0,2909494.9,115.74651592859904,0.17381115100752315,337269600.44444716,11508433.748132003,1508433.7481320035,-2518.4911749074236,1510952.239306911
723,724,RepTurkey,2023-12-27,2024-01-02,6,0.051863,0.005,0.056863,0.10082730055203717,29.345905,0.785458,29.669189000000003,0.785374,8000000.0,2000000.0,6283664.0,5876.301897227983,6289540.301897228,8008337.813445859,100.0,2934590.5,115.33501918699992,0.17438729571707248,338972806.92481965,11425078.283225726,1425078.2832257263,8337.813445858657,1416740.4697798677
724,725,RepTurkey,2024-01-03,2024-01-09,6,0.051863,0.005,0.056863,0.10360428307220777,29.7776,0.791621,29.935475,0.784863,8000000.0,2000000.0,6332968.0,5922.409580379235,6338890.409580379,8076429.146972629,100.0,2977760.0,115.45766712920314,0.179443486188892,344339562.5060898,11502725.863080168,1502725.8630801681,76429.14697262924,1426296.716107539
725,726,RepTurkey,2024-01-10,2024-01-16,6,0.051872,0.005,0.056872,0.10506631932353032,29.971311,0.787423,30.103001000000003,0.7887390000000001,8000000.0,2000000.0,6299384.0,5891.935624502145,6305275.935624503,7994122.181893506,100.0,2997131.1,116.14944562600334,0.18211113595835995,348660926.68269074,11582264.727782147,1582264.727782147,-5877.818106493913,1588142.545888641
726,727,RepTurkey,2024-01-17,2024-01-23,6,0.051879999999999996,0.005,0.05687999999999999,0.10761237644556083,30.119901,0.7931050000000001,30.265699,0.785017,8000000.0,2000000.0,6344840.000000001,5935.286670377227,6350775.286670378,8089984.40373951,100.0,3011990.1,115.52454002332068,0.18676602398257827,348521308.2725476,11515389.361155927,1515389.3611559272,89984.4037395101,1425404.957416417
727,728,RepTurkey,2024-01-24,2024-01-30,6,0.051875,0.005,0.056874999999999995,0.111443213553872,30.285999,0.7872680000000001,30.355368,0.787095,8000000.0,2000000.0,6298144.000000001,5891.086712447461,6304035.086712448,8009242.958870845,100.0,3028599.9,118.27657276271859,0.19379221017200907,358799335.5098599,11819963.293143405,1819963.2931434046,9242.958870844916,1810720.3342725597
728,729,RepTurkey,2024-01-31,2024-02-06,6,0.051881000000000004,0.005,0.056881,0.10986983787695047,30.3632,0.788802,30.566396,0.796724,8000000.0,2000000.0,6310416.0,5903.188536426021,6316319.188536426,7927863.587059542,100.0,3036320.0,116.78863466002542,0.19090320458792462,355187310.40908283,11620189.387361297,1620189.3873612974,-72136.4129404584,1692325.8003017558
729,730,RepTurkey,2024-02-07,2024-02-13,6,0.05189,0.005,0.056889999999999996,0.10854917114079558,30.593455,0.793298,30.7194,0.792588,8000000.0,2000000.0,6346384.0,5937.775223852341,6352321.775223852,8014658.025637345,100.0,3059345.5,116.82271399493362,0.18848172539292993,357977675.0766003,11653146.711088117,1653146.7110881172,14658.025637345389,1638488.6854507718
730,731,RepTurkey,2024-02-14,2024-02-20,6,0.051888,0.005,0.056887999999999994,0.106757657272167,30.7419,0.793311,30.877733000000003,0.794818,8000000.0,2000000.0,6346488.0,5937.663680988826,6352425.663680988,7992302.217213234,100.0,3074190.0,116.553760279644,0.18520204213951172,358877750.5800036,11622542.062268741,1622542.0622687414,-7697.782786766067,1630239.8450555075
731,732,RepTurkey,2024-02-21,2024-02-27,6,0.051879999999999996,0.005,0.05687999999999999,0.10673609200938662,30.932198,0.791502,31.132293,0.7885850000000001,8000000.0,2000000.0,6332016.0,5923.290447263496,6337939.290447263,8037103.53411143,100.0,3093219.8,116.72556243053762,0.18516259888707254,361630569.493372,11615931.068532987,1615931.0685329866,37103.53411142994,1578827.5344215566
732,733,RepTurkey,2024-02-28,2024-03-05,6,0.051882000000000005,0.005,0.056882,0.10615634722541524,31.162363,0.78979,31.605099,0.788425,8000000.0,2000000.0,6318320.0,5910.686430821998,6324230.686430822,8021347.225710526,100.0,3116236.3,115.49001375946065,0.1841025540192769,360467880.2264883,11405371.020242281,1405371.0202422813,21347.22571052611,1384023.7945317551
733,734,RepTurkey,2024-03-06,2024-03-12,6,0.051883,0.005,0.056882999999999996,0.10667380641773139,31.718335999999997,0.787058,32.041701,0.78025,8000000.0,2000000.0,6296464.0,5890.3440957548055,6302354.344095754,8077352.571734386,100.0,3171833.6,115.37276049983986,0.18504868219881584,366530141.9059788,11439159.921814974,1439159.9218149744,77352.57173438556,1361807.3500805888
734,735,RepTurkey,2024-03-13,2024-03-19,6,0.051889000000000005,0.005,0.056889,0.10584805357279932,32.0946,0.781678,32.334812,0.787183,8000000.0,2000000.0,6253424.0,5850.6975150108365,6259274.697515011,7951486.1188758025,100.0,3209460.0,114.26449001932929,0.18353909914319394,367316371.53457266,11359780.645533757,1359780.6455337573,-48513.881124197505,1408294.5266579548
735,736,RepTurkey,2024-03-20,2024-03-26,6,0.051891999999999994,0.005,0.05689199999999999,0.10949984218930481,32.380854,0.7862399999999999,32.173575,0.7907420000000001,8000000.0,2000000.0,6289919.999999999,5885.15361576922,6295805.153615768,7961895.477432295,100.0,3238085.4,115.83850058613686,0.19022448470564662,375710920.6325091,11677624.281184454,1677624.2811844535,-38104.52256770525,1715728.8037521588
736,737,RepTurkey,2024-03-27,2024-04-02,6,0.051899,0.005,0.056899,0.11156451915958396,32.226813,0.792732,32.263746999999995,0.797136,8000000.0,2000000.0,6341856.0,5934.477881976403,6347790.477881976,7963246.51989369,100.0,3222681.3,117.24468497707278,0.19401513824952843,378467502.75795704,11730426.188810527,1730426.1888105273,-36753.48010630999,1767179.6689168373
737,738,RepTurkey,2024-04-03,2024-04-09,6,0.051952,0.005,0.056951999999999996,0.10829374592711187,32.058202,0.7949470000000001,32.1617,0.790058,8000000.0,2000000.0,6359576.000000001,5956.605471502425,6365532.605471503,8057044.679595046,100.0,3205820.2,116.22746065275881,0.18801376511132778,373207079.4813913,11604084.345087208,1604084.3450872079,57044.679595045745,1547039.665492162
738,739,RepTurkey,2024-04-10,2024-04-16,6,0.051977999999999996,0.005,0.056977999999999994,0.10631956597344192,32.260298999999996,0.7888109999999999,32.433,0.804308,8000000.0,2000000.0,6310487.999999999,5913.327513756669,6316401.327513755,7853212.112168169,100.0,3226029.8999999994,113.58049671333495,0.18440093214871897,367008961.37476987,11315911.613935493,1315911.613935493,-146787.88783183135,1462699.5017673243
739,740,RepTurkey,2024-04-17,2024-04-23,6,0.051984,0.005,0.056984,0.1091814708566577,32.554099,0.80469,32.601202,0.809847,8000000.0,2000000.0,6437520.0,6033.000083546763,6443553.000083547,7956506.599497865,100.0,3255409.9,114.90953137334229,0.1896406654876731,374694984.1370102,11493287.398943456,1493287.398943456,-43493.400502135046,1536780.799445591
740,741,RepTurkey,2024-04-24,2024-04-30,6,0.051993,0.005,0.056992999999999995,0.11006291671115692,32.556244,0.802917,32.464101,0.797099,8000000.0,2000000.0,6423336.0,6020.658568034038,6429356.658568034,8065944.956107126,100.0,3255624.4,115.55773857711644,0.19125748802177736,376835255.865168,11607752.69474328,1607752.6947432794,65944.95610712562,1541807.7386361538
741,742,RepTurkey,2024-05-01,2024-05-07,6,0.052000000000000005,0.005,0.057,0.10825258604394339,32.408198999999996,0.80172,32.309020000000004,0.79665,8000000.0,2000000.0,6413760.0,6012.421598731588,6419772.421598732,8058460.329628735,100.0,3240819.8999999994,116.16981921931895,0.1879383679564806,377094536.3082181,11671494.100044448,1671494.100044448,58460.32962873485,1613033.770415713
742,743,RepTurkey,2024-05-08,2024-05-14,6,0.052000000000000005,0.005,0.057,0.10476611102120646,32.271298,0.8009930000000001,32.2438,0.7965300000000001,8000000.0,2000000.0,6407944.000000001,6006.969532546041,6413950.969532547,8052365.848784787,100.0,3227129.8,115.24319083469067,0.18156305385720403,372490662.9313987,11552318.986329114,1552318.986329114,52365.84878478665,1499953.1375443274
743,744,RepTurkey,2024-05-15,2024-05-21,6,0.052000000000000005,0.005,0.057,0.10498011975731424,32.284501,0.794141,32.225561,0.7867850000000001,8000000.0,2000000.0,6353128.0,5955.583621262164,6359083.583621263,8082365.047149173,100.0,3228450.1,116.01255912673119,0.1819537469239004,375128186.7064031,11640703.06507319,1640703.0650731903,82365.04714917298,1558338.0179240173
744,745,RepTurkey,2024-05-22,2024-05-28,6,0.052000000000000005,0.005,0.057,0.1030508739541887,32.204201,0.7867890000000001,32.195674,0.78257,8000000.0,2000000.0,6294312.000000001,5900.448008337609,6300212.448008339,8050669.522225921,100.0,3220420.1,114.73937007224193,0.17843474605754236,370083608.48472846,11494824.071231697,1494824.0712316968,50669.52222592104,1444154.5490057757
745,746,RepTurkey,2024-05-29,2024-06-04,6,0.052000000000000005,0.005,0.057,0.10431742438439551,32.271679999999996,0.7841199999999999,32.1949,0.780542,8000000.0,2000000.0,6272959.999999999,5880.4321009796595,6278840.432100979,8044205.734093718,100.0,3227167.9999999995,115.92151913942791,0.18074420558386617,374681508.99459493,11637914.980155086,1637914.9801550861,44205.73409371823,1593709.246061368
746,747,RepTurkey,2024-06-05,2024-06-11,6,0.052000000000000005,0.005,0.057,0.10286130573707634,32.608599,0.7827729999999999,32.386599,0.78517,8000000.0,2000000.0,6262183.999999999,5870.3304047596675,6268054.330404758,7983053.772310147,100.0,3260859.9,114.79698583548148,0.17808933425441137,374917612.12047744,11576319.332588071,1576319.332588071,-16946.227689852938,1593265.560277924
747,748,RepTurkey,2024-06-12,2024-06-18,6,0.052000000000000005,0.005,0.057,0.10509453413872434,32.376301,0.784988,32.81844,0.787755,8000000.0,2000000.0,6279904.0,5886.94158302788,6285790.941583028,7979372.954259926,100.0,3237630.1,115.98388329394433,0.18216265543533566,376102686.9636947,11460102.520524884,1460102.5205248836,-20627.045740073547,1480729.5662649572
748,749,RepTurkey,2024-06-20,2024-06-26,6,0.052000000000000005,0.005,0.057,0.10453069883961642,32.570741999999996,0.786492,32.984497999999995,0.7882640000000001,8000000.0,2000000.0,6291936.0,5898.220685563045,6297834.220685563,7989498.7221103115,100.0,3257074.1999999993,114.83644982955394,0.18113338335077814,374620802.829105,11357480.802924607,1357480.802924607,-10501.2778896885,1367982.0808142954
749,750,RepTurkey,2024-07-03,2024-07-09,6,0.052000000000000005,0.005,0.057,0.10745881148726713,32.541799,0.788369,32.697732,0.78068,8000000.0,2000000.0,6306952.0,5912.297065522157,6312864.2970655225,8086366.112959884,100.0,3254179.9,117.49601812468642,0.18648492930171354,382960036.0199768,11712128.413676422,1712128.413676422,86366.1129598841,1625762.300716538
750,751,RepTurkey,2024-07-10,2024-07-16,6,0.052000000000000005,0.005,0.057,0.105904704808313,32.915401,0.781502,33.032501,0.771423,8000000.0,2000000.0,6252016.0,5860.798663189061,6257876.798663189,8112121.104326924,100.0,3291540.1,117.5697465316369,0.1836426251109876,387590002.3203409,11733595.416233873,1733595.416233873,112121.10432692431,1621474.3119069487
751,752,RepTurkey,2024-07-17,2024-07-23,6,0.052000000000000005,0.005,0.057,0.1047798234578437,33.080662,0.771091,32.922009,0.773552,8000000.0,2000000.0,6168728.0,5782.722375626826,6174510.722375627,7982024.120389614,100.0,3308066.1999999993,117.14297660814023,0.18158808469242446,388117426.890073,11788995.832243195,1788995.8322431948,-17975.879610385746,1806971.7118535805
752,753,RepTurkey,2024-07-24,2024-07-30,6,0.052000000000000005,0.005,0.057,0.10458863476978507,32.837315999999994,0.775893,33.067225,0.777762,8000000.0,2000000.0,6207144.0,5818.734510183915,6212962.734510184,7988256.991869215,100.0,3283731.5999999996,117.54059794932601,0.18123911769018886,386566916.38701236,11690334.353336645,1690334.3533366453,-11743.008130785078,1702077.3614674304
753,754,RepTurkey,2024-07-31,2024-08-06,6,0.052000000000000005,0.005,0.057,0.10318863267532194,33.121699,0.778479,33.362199,0.782886,8000000.0,2000000.0,6227832.0,5838.12796706951,6233670.12796707,7962423.811342993,100.0,3312169.9,116.75988882736982,0.17868579698406906,387320427.0196887,11609559.280540492,1609559.2805404924,-37576.18865700718,1647135.4691974996
754,755,RepTurkey,2024-08-07,2024-08-13,6,0.0495,0.005,0.0545,0.10293427503406026,33.504884000000004,0.7870020000000001,33.506076,0.782473,8000000.0,2000000.0,6296016.000000001,5643.067769359134,6301659.06776936,8053516.310172185,100.0,3350488.4000000004,117.21393775213423,0.17822228368777548,393321070.4509652,11738798.373493966,1738798.3734939657,53516.3101721853,1685282.0633217804
755,756,RepTurkey,2024-08-14,2024-08-20,6,0.0495,0.005,0.0545,0.10092922413514238,33.523501,0.7774840000000001,33.756101,0.770422,8000000.0,2000000.0,6219872.000000001,5574.820523445197,6225446.820523446,8080567.3001594525,100.0,3352350.1000000006,117.07217679784507,0.17457262495571296,393052152.15220124,11643884.824026365,1643884.8240263648,80567.30015945248,1563317.5238669124
756,757,RepTurkey,2024-08-21,2024-08-27,6,0.0495,0.005,0.0545,0.09934970320827863,33.8968,0.767614,34.016001,0.757609,8000000.0,2000000.0,6140912.0,5504.049319708008,6146416.049319708,8112913.190471217,100.0,3389680.0,116.88232967837554,0.17170267825197094,396775712.39861315,11664384.428922527,1664384.4289225265,112913.19047121704,1551471.2384513095
757,758,RepTurkey,2024-08-28,2024-09-03,6,0.0495,0.005,0.0545,0.09998694086598647,34.068630999999996,0.755149,33.940571999999996,0.7618729999999999,8000000.0,2000000.0,6041192.0,5414.671097359066,6046606.671097359,7936502.108746942,100.0,3406863.0999999996,116.39581451594978,0.17285997632015118,397133515.74362564,11700849.229754457,1700849.2297544573,-63497.89125305787,1764347.1210075151
758,759,RepTurkey,2024-09-04,2024-09-10,6,0.0495,0.005,0.0545,0.10332549226049821,34.013901000000004,0.762352,34.088501,0.764836,8000000.0,2000000.0,6098816.0,5466.319018384291,6104282.319018384,7981165.0066398345,100.0,3401390.1000000006,119.20846647345462,0.17893524357787433,406083126.26503736,11912613.179002425,1912613.1790024247,-18834.993360165507,1931448.1723625902
759,760,RepTurkey,2024-09-11,2024-09-17,6,0.0495,0.005,0.0545,0.10060940093229978,34.032099,0.763249,34.004164,0.757514,8000000.0,2000000.0,6105992.0,5472.750808632747,6111464.750808633,8067791.157402547,100.0,3403209.9,118.67973931180711,0.17399114879761526,404484192.15546155,11895137.082489707,1895137.0824897066,67791.15740254708,1827345.9250871595
760,761,RepTurkey,2024-09-18,2024-09-24,6,0.0495,0.005,0.0545,0.09845092284867982,34.096201,0.76002,34.1531,0.74835,8000000.0,2000000.0,6080160.0,5449.5977978052515,6085609.597797805,8132036.610941145,100.0,3409620.1,117.041101036953,0.17007164117244689,399645570.30790734,11701589.90861466,1701589.9086146597,132036.61094114464,1569553.297673515
761,762,RepTurkey,2024-09-25,2024-10-01,6,0.0495,0.005,0.0545,0.10092480059688805,34.136697999999996,0.745344,34.199729999999995,0.747409,8000000.0,2000000.0,5962752.0,5344.365965379013,5968096.365965379,7985047.498712726,100.0,3413669.7999999993,118.04942054555136,0.1745645811750862,403577647.6627552,11800609.176234879,1800609.1762348786,-14952.501287274063,1815561.6775221527
762,763,RepTurkey,2024-10-02,2024-10-08,6,0.0495,0.005,0.0545,0.10237666902092957,34.1953,0.753382,34.2708,0.7639729999999999,8000000.0,2000000.0,6027056.0,5402.001115899734,6032458.0011158995,7896166.489019769,100.0,3419530.0000000005,116.9672030877645,0.1772065764549406,400578823.17908835,11688633.564990848,1688633.5649908483,-103833.51098023076,1792467.075971079
763,764,RepTurkey,2024-10-09,2024-10-15,6,0.0495,0.005,0.0545,0.10692323480473631,34.269338,0.76362,34.2708,0.7664949999999999,8000000.0,2000000.0,6108960.0,5475.411002815776,6114435.411002816,7977136.721052083,100.0,3426933.8,119.59360126136991,0.18550491475575334,410475067.4887538,11977399.637264196,1977399.6372641958,-22863.278947916813,2000262.9162121126
764,765,RepTurkey,2024-10-16,2024-10-22,6,0.0495,0.005,0.0545,0.10355457396975093,34.238231,0.764932,34.2428,0.769199,8000000.0,2000000.0,6119456.0,5484.818481975167,6124940.818481975,7962751.925681098,100.0,3423823.1,117.47584788850602,0.17935285487379116,402830594.140321,11763950.206768166,1763950.2067681663,-37248.074318901636,1801198.281087068
765,766,RepTurkey,2024-10-23,2024-10-29,6,0.0495,0.005,0.0545,0.10702686911454345,34.255199,0.769799,34.2927,0.771307,8000000.0,2000000.0,6158392.0,5519.716501082451,6163911.716501082,7991515.332417679,100.0,3425519.9,118.70090163224802,0.18569450702306842,407248400.9183363,11875658.694659103,1875658.6946591027,-8484.66758232098,1884143.3622414237
766,767,RepTurkey,2024-10-30,2024-11-05,6,0.0495,0.005,0.0545,0.10698171968171402,34.289401,0.7690859999999999,34.349601,0.771513,8000000.0,2000000.0,6152687.999999999,5514.604052423421,6158202.604052423,7981981.643928777,100.0,3428940.1,118.71873043414024,0.18561190664034366,407715867.51643044,11869595.443522923,1869595.4435229227,-18018.356071222574,1887613.7995941453
767,768,RepTurkey,2024-11-06,2024-11-12,6,0.0495,0.005,0.0545,0.10538999271223137,34.271899,0.775816,34.364502,0.7795270000000001,8000000.0,2000000.0,6206528.0,5562.860405123653,6212090.860405124,7969051.566405171,100.0,3427189.9,118.10681354635281,0.18270224198878113,405400633.78569484,11797075.76689733,1797075.76689733,-30948.433594829403,1828024.2004921595
768,769,RepTurkey,2024-11-13,2024-11-19,6,0.047,0.005,0.052,0.10567858342166123,34.378699,0.784701,34.636174,0.789204,8000000.0,2000000.0,6277608.0,5368.359015606634,6282976.359015606,7961156.252395586,100.0,3437869.9,118.18768965645201,0.18322943991369775,406943819.7967309,11749098.49444488,1749098.4944448806,-38843.74760441389,1787942.2420492945
