date,SONIA,5Y
2016-06-16,0.464,0.5996
2016-06-17,0.4613,0.6431
2016-06-20,0.4604,0.7462
2016-06-21,0.4589,0.7852
2016-06-22,0.4618,0.8075
2016-06-23,0.4604,0.8421
2016-06-24,0.4581,0.5437
2016-06-27,0.4584,0.3916
2016-06-28,0.4585,0.4183
2016-06-29,0.4569,0.3972
2016-06-30,0.4416,0.3749
2016-07-01,0.4635,0.3842
2016-07-04,0.4655,0.3527
2016-07-05,0.4601,0.3184
2016-07-06,0.4608,0.3252
2016-07-07,0.4612,0.339
2016-07-08,0.461,0.316
2016-07-11,0.4603,0.3445
2016-07-12,0.4598,0.3745
2016-07-13,0.4593,0.3078
2016-07-14,0.3954,0.3494
2016-07-15,0.4666,0.3646
2016-07-18,0.4617,0.3614
2016-07-19,0.4581,0.3729
2016-07-20,0.4615,0.3782
2016-07-21,0.4671,0.3781
2016-07-22,0.4632,0.336
2016-07-25,0.4565,0.3238
2016-07-26,0.4603,0.354
2016-07-27,0.4589,0.2939
2016-07-28,0.4575,0.2782
2016-07-29,0.4534,0.2656
2016-08-01,0.457,0.2967
2016-08-02,0.4604,0.3533
2016-08-03,0.4565,0.3358
2016-08-04,0.246,0.1893
2016-08-05,0.2139,0.2142
2016-08-08,0.2175,0.1635
2016-08-09,0.2107,0.1686
2016-08-10,0.2122,0.1451
2016-08-11,0.2141,0.1723
2016-08-12,0.2111,0.1628
2016-08-15,0.211,0.178
2016-08-16,0.2115,0.2465
2016-08-17,0.2098,0.1877
2016-08-18,0.2118,0.2103
2016-08-19,0.2146,0.2678
2016-08-22,0.2133,0.2173
2016-08-23,0.2138,0.2246
2016-08-24,0.2153,0.2455
2016-08-25,0.2174,0.2417
2016-08-26,0.2152,0.2336
2016-08-30,0.2161,0.2425
2016-08-31,0.2018,0.2244
2016-09-01,0.2144,0.2426
2016-09-02,0.214,0.2789
2016-09-05,0.2168,0.2593
2016-09-06,0.2159,0.2253
2016-09-07,0.2173,0.2131
2016-09-08,0.2189,0.2766
2016-09-09,0.219,0.339
2016-09-12,0.2198,0.3313
2016-09-13,0.22,0.3559
2016-09-14,0.2197,0.3528
2016-09-15,0.2156,0.3443
2016-09-16,0.2141,0.3195
2016-09-19,0.2134,0.3229
2016-09-20,0.213,0.2763
2016-09-21,0.2155,0.2797
2016-09-22,0.2073,0.231
2016-09-23,0.2152,0.237
2016-09-26,0.2124,0.2152
2016-09-27,0.2139,0.2007
2016-09-28,0.2144,0.2009
2016-09-29,0.2136,0.2332
2016-09-30,0.1624,0.2701
2016-10-03,0.2139,0.2378
2016-10-04,0.2139,0.2788
2016-10-05,0.2104,0.2849
2016-10-06,0.2157,0.3275
2016-10-07,0.2134,0.3882
2016-10-10,0.2166,0.4464
2016-10-11,0.2148,0.4228
2016-10-12,0.2174,0.4615
2016-10-13,0.214,0.4411
2016-10-14,0.2109,0.5075
2016-10-17,0.2113,0.5151
2016-10-18,0.2112,0.4962
2016-10-19,0.2136,0.4999
2016-10-20,0.2125,0.5036
2016-10-21,0.2112,0.511
2016-10-24,0.2115,0.5217
2016-10-25,0.2117,0.5138
2016-10-26,0.2105,0.5824
2016-10-27,0.209,0.637
2016-10-28,0.2092,0.6466
2016-10-31,0.1999,0.6232
2016-11-01,0.2122,0.6498
2016-11-02,0.2082,0.568
2016-11-03,0.2121,0.5875
2016-11-04,0.2106,0.5295
2016-11-07,0.2108,0.5706
2016-11-08,0.2116,0.6085
2016-11-09,0.2102,0.6063
2016-11-10,0.2137,0.687
2016-11-11,0.214,0.7005
2016-11-14,0.2106,0.7409
2016-11-15,0.2106,0.6999
2016-11-16,0.2103,0.723
2016-11-17,0.2101,0.7106
2016-11-18,0.2117,0.7561
2016-11-21,0.2099,0.7236
2016-11-22,0.2108,0.6942
2016-11-23,0.2119,0.7279
2016-11-24,0.2118,0.6965
2016-11-25,0.2106,0.6753
2016-11-28,0.2129,0.6334
2016-11-29,0.2116,0.6378
2016-11-30,0.2024,0.6576
2016-12-01,0.2147,0.6969
2016-12-02,0.2115,0.632
2016-12-05,0.2134,0.6424
2016-12-06,0.2114,0.6609
2016-12-07,0.2118,0.6297
2016-12-08,0.2161,0.6327
2016-12-09,0.2127,0.6713
2016-12-12,0.2125,0.7032
2016-12-13,0.2163,0.6666
2016-12-14,0.2122,0.6323
2016-12-15,0.2201,0.7224
2016-12-16,0.2144,0.7056
2016-12-19,0.2177,0.6696
2016-12-20,0.2207,0.6723
2016-12-21,0.2203,0.6325
2016-12-22,0.2137,0.6264
2016-12-23,0.2151,0.6028
2016-12-28,0.2185,0.5785
2016-12-29,0.215,0.5337
2016-12-30,0.1618,0.5349
2017-01-03,0.2177,0.6244
2017-01-04,0.2143,0.6221
2017-01-05,0.2132,0.6251
2017-01-06,0.2126,0.6742
2017-01-09,0.214,0.6546
2017-01-10,0.2122,0.6662
2017-01-11,0.2113,0.6579
2017-01-12,0.2128,0.6111
2017-01-13,0.2127,0.6577
2017-01-16,0.2125,0.6245
2017-01-17,0.2129,0.6156
2017-01-18,0.2139,0.6382
2017-01-19,0.2139,0.6927
2017-01-20,0.2154,0.7139
2017-01-23,0.2152,0.6761
2017-01-24,0.2131,0.6739
2017-01-25,0.2138,0.7205
2017-01-26,0.2132,0.7614
2017-01-27,0.2162,0.7303
2017-01-30,0.215,0.718
2017-01-31,0.2078,0.7051
2017-02-01,0.211,0.7384
2017-02-02,0.2123,0.6703
2017-02-03,0.2118,0.6439
2017-02-06,0.212,0.6119
2017-02-07,0.2103,0.5893
2017-02-08,0.2105,0.5536
2017-02-09,0.208,0.5605
2017-02-10,0.2101,0.5886
2017-02-13,0.209,0.6067
2017-02-14,0.2097,0.6175
2017-02-15,0.2083,0.6076
2017-02-16,0.2109,0.5609
2017-02-17,0.2115,0.523
2017-02-20,0.2112,0.5276
2017-02-21,0.2131,0.5447
2017-02-22,0.2172,0.5061
2017-02-23,0.2099,0.4748
2017-02-24,0.212,0.4302
2017-02-27,0.2111,0.4219
2017-02-28,0.203,0.4161
2017-03-01,0.2119,0.4589
2017-03-02,0.2112,0.4633
2017-03-03,0.2102,0.4452
2017-03-06,0.2118,0.4589
2017-03-07,0.2109,0.4355
2017-03-08,0.2111,0.4651
2017-03-09,0.2114,0.4635
2017-03-10,0.213,0.4865
2017-03-13,0.2101,0.4839
2017-03-14,0.2106,0.4595
2017-03-15,0.2105,0.432
2017-03-16,0.2094,0.4645
2017-03-17,0.2099,0.4597
2017-03-20,0.2109,0.46
2017-03-21,0.2124,0.5063
2017-03-22,0.2104,0.4545
2017-03-23,0.2126,0.5076
2017-03-24,0.2127,0.5116
2017-03-27,0.2092,0.5055
2017-03-28,0.21,0.5149
2017-03-29,0.2116,0.4838
2017-03-30,0.2136,0.4402
2017-03-31,0.174,0.4392
2017-04-03,0.2107,0.4009
2017-04-04,0.2112,0.407
2017-04-05,0.2095,0.429
2017-04-06,0.211,0.4378
2017-04-07,0.2108,0.4193
2017-04-10,0.2116,0.4179
2017-04-11,0.2112,0.386
2017-04-12,0.2101,0.3889
2017-04-13,0.2122,0.3931
2017-04-18,0.2112,0.3913
2017-04-19,0.2117,0.4234
2017-04-20,0.2124,0.4194
2017-04-21,0.2121,0.3868
2017-04-24,0.2118,0.4053
2017-04-25,0.2122,0.4171
2017-04-26,0.2127,0.412
2017-04-27,0.2111,0.3863
2017-04-28,0.2108,0.3971
2017-05-02,0.2111,0.41
2017-05-03,0.2104,0.4002
2017-05-04,0.2106,0.4313
2017-05-05,0.2136,0.4462
2017-05-08,0.2136,0.4615
2017-05-09,0.2142,0.5004
2017-05-10,0.2155,0.4773
2017-05-11,0.2131,0.4615
2017-05-12,0.2146,0.4102
2017-05-15,0.2137,0.432
2017-05-16,0.2142,0.4319
2017-05-17,0.2147,0.4028
2017-05-18,0.2133,0.4
2017-05-19,0.2137,0.4166
2017-05-22,0.2114,0.4084
2017-05-23,0.2112,0.4037
2017-05-24,0.2106,0.4032
2017-05-25,0.2122,0.389
2017-05-26,0.213,0.3652
2017-05-30,0.2119,0.3525
2017-05-31,0.2087,0.3815
2017-06-01,0.2131,0.4122
2017-06-02,0.213,0.4024
2017-06-05,0.2114,0.4035
2017-06-06,0.2122,0.3625
2017-06-07,0.2114,0.363
2017-06-08,0.2118,0.3892
2017-06-09,0.2116,0.3603
2017-06-12,0.2108,0.3301
2017-06-13,0.2122,0.3803
2017-06-14,0.2123,0.2984
2017-06-15,0.2123,0.4101
2017-06-16,0.2124,0.3916
2017-06-19,0.213,0.406
2017-06-20,0.2173,0.3746
2017-06-21,0.2149,0.4106
2017-06-22,0.2147,0.416
2017-06-23,0.2157,0.4384
2017-06-26,0.2131,0.4354
2017-06-27,0.2139,0.4756
2017-06-28,0.2116,0.537
2017-06-29,0.2129,0.6181
2017-06-30,0.194,0.6268
2017-07-03,0.2137,0.6372
2017-07-04,0.2118,0.6123
2017-07-05,0.212,0.5917
2017-07-06,0.2129,0.6565
2017-07-07,0.2143,0.6307
2017-07-10,0.2124,0.6003
2017-07-11,0.2142,0.615
2017-07-12,0.2148,0.6081
2017-07-13,0.2145,0.6309
2017-07-14,0.2144,0.6415
2017-07-17,0.2134,0.6099
2017-07-18,0.2117,0.5556
2017-07-19,0.2103,0.5315
2017-07-20,0.2119,0.5532
2017-07-21,0.2142,0.5214
2017-07-24,0.2123,0.5279
2017-07-25,0.2119,0.5758
2017-07-26,0.2121,0.5445
2017-07-27,0.2115,0.5096
2017-07-28,0.212,0.5301
2017-07-31,0.2034,0.5456
2017-08-01,0.2115,0.5293
2017-08-02,0.2143,0.5572
2017-08-03,0.2143,0.4903
2017-08-04,0.2129,0.5053
2017-08-07,0.2125,0.478
2017-08-08,0.2159,0.49
2017-08-09,0.2148,0.454
2017-08-10,0.2126,0.4467
2017-08-11,0.2133,0.4356
2017-08-14,0.2123,0.4494
2017-08-15,0.213,0.4578
2017-08-16,0.2137,0.4778
2017-08-17,0.2156,0.471
2017-08-18,0.2123,0.4603
2017-08-21,0.2115,0.4564
2017-08-22,0.2116,0.4619
2017-08-23,0.212,0.4379
2017-08-24,0.211,0.4395
2017-08-25,0.2159,0.4297
2017-08-29,0.2142,0.3926
2017-08-30,0.2133,0.4169
2017-08-31,0.2109,0.4129
2017-09-01,0.2123,0.4331
2017-09-04,0.2122,0.4288
2017-09-05,0.2118,0.4063
2017-09-06,0.2112,0.393
2017-09-07,0.2108,0.3642
2017-09-08,0.2144,0.4045
2017-09-11,0.2132,0.4583
2017-09-12,0.2146,0.5533
2017-09-13,0.2148,0.5542
2017-09-14,0.2148,0.6412
2017-09-15,0.2169,0.7402
2017-09-18,0.2151,0.7208
2017-09-19,0.2152,0.7379
2017-09-20,0.2172,0.7441
2017-09-21,0.2145,0.7762
2017-09-22,0.2113,0.7746
2017-09-25,0.2106,0.7524
2017-09-26,0.2097,0.7638
2017-09-27,0.2094,0.8012
2017-09-28,0.2101,0.8005
2017-09-29,0.1991,0.7836
2017-10-02,0.2108,0.7555
2017-10-03,0.2094,0.7789
2017-10-04,0.2085,0.7827
2017-10-05,0.2093,0.7928
2017-10-06,0.2078,0.765
2017-10-09,0.2099,0.7578
2017-10-10,0.2065,0.7743
2017-10-11,0.2086,0.7915
2017-10-12,0.2072,0.8023
2017-10-13,0.2082,0.8049
2017-10-16,0.2093,0.7844
2017-10-17,0.2118,0.7308
2017-10-18,0.2128,0.7611
2017-10-19,0.2141,0.7271
2017-10-20,0.2141,0.7713
2017-10-23,0.2131,0.7583
2017-10-24,0.2126,0.7982
2017-10-25,0.2147,0.8582
2017-10-26,0.214,0.8439
2017-10-27,0.2131,0.8058
2017-10-30,0.216,0.7808
2017-10-31,0.2096,0.7894
2017-11-01,0.2145,0.8187
2017-11-02,0.4055,0.7117
2017-11-03,0.4628,0.7263
2017-11-06,0.4649,0.722
2017-11-07,0.4624,0.7112
2017-11-08,0.4632,0.6958
2017-11-09,0.4628,0.7394
2017-11-10,0.4622,0.8
2017-11-13,0.4662,0.7953
2017-11-14,0.4644,0.7754
2017-11-15,0.4632,0.7615
2017-11-16,0.4622,0.7808
2017-11-17,0.4638,0.7878
2017-11-20,0.4623,0.7757
2017-11-21,0.4617,0.7761
2017-11-22,0.4622,0.7727
2017-11-23,0.4624,0.7464
2017-11-24,0.4635,0.7493
2017-11-27,0.4618,0.7595
2017-11-28,0.4634,0.7593
2017-11-29,0.4663,0.8461
2017-11-30,0.4623,0.8238
2017-12-01,0.4661,0.7349
2017-12-04,0.4667,0.7961
2017-12-05,0.4655,0.7829
2017-12-06,0.4594,0.7506
2017-12-07,0.4664,0.7682
2017-12-08,0.4629,0.7859
2017-12-11,0.4623,0.7228
2017-12-12,0.4612,0.7431
2017-12-13,0.4627,0.7522
2017-12-14,0.4624,0.7206
2017-12-15,0.4637,0.7175
2017-12-18,0.4659,0.7115
2017-12-19,0.469,0.751
2017-12-20,0.4684,0.7874
2017-12-21,0.4643,0.7847
2017-12-22,0.4647,0.7644
2017-12-27,0.466,0.7177
2017-12-28,0.4665,0.74
2017-12-29,0.4123,0.734
2018-01-02,0.4622,0.8105
2018-01-03,0.4642,0.7586
2018-01-04,0.4618,0.7802
2018-01-05,0.4625,0.7818
2018-01-08,0.4632,0.7795
2018-01-09,0.4627,0.82
2018-01-10,0.4647,0.8284
2018-01-11,0.4655,0.8592
2018-01-12,0.468,0.8956
2018-01-15,0.4638,0.8906
2018-01-16,0.4605,0.8755
2018-01-17,0.4615,0.8685
2018-01-18,0.4619,0.9081
2018-01-19,0.4634,0.898
2018-01-22,0.463,0.9086
2018-01-23,0.4619,0.9135
2018-01-24,0.462,0.9639
2018-01-25,0.4618,0.9713
2018-01-26,0.4633,1.0067
2018-01-29,0.4613,1.0276
2018-01-30,0.4627,1.0186
2018-01-31,0.4668,1.0449
2018-02-01,0.4636,1.0748
2018-02-02,0.4632,1.1067
2018-02-05,0.4619,1.0946
2018-02-06,0.4626,1.0336
2018-02-07,0.4618,1.0577
2018-02-08,0.4624,1.1592
2018-02-09,0.4634,1.1339
2018-02-12,0.463,1.1381
2018-02-13,0.4636,1.1603
2018-02-14,0.4651,1.1654
2018-02-15,0.4642,1.1761
2018-02-16,0.4637,1.116
2018-02-19,0.462,1.1289
2018-02-20,0.4636,1.1093
2018-02-21,0.4629,1.1022
2018-02-22,0.4637,1.1013
2018-02-23,0.4668,1.094
2018-02-26,0.4639,1.0886
2018-02-27,0.4656,1.1277
2018-02-28,0.4612,1.0857
2018-03-01,0.4646,1.0519
2018-03-02,0.4655,1.0461
2018-03-05,0.4643,1.0747
2018-03-06,0.4647,1.1
2018-03-07,0.4648,1.0872
2018-03-08,0.4645,1.079
2018-03-09,0.4627,1.1004
2018-03-12,0.465,1.1019
2018-03-13,0.4637,1.1014
2018-03-14,0.4637,1.0479
2018-03-15,0.4659,1.0593
2018-03-16,0.4644,1.0677
2018-03-19,0.4633,1.0837
2018-03-20,0.4636,1.1393
2018-03-21,0.4667,1.1964
2018-03-22,0.4634,1.1107
2018-03-23,0.468,1.1365
2018-03-26,0.4666,1.1373
2018-03-27,0.4652,1.114
2018-03-28,0.4638,1.051
2018-03-29,0.4435,1.0352
2018-04-03,0.4652,1.0448
2018-04-04,0.4624,1.0527
2018-04-05,0.4653,1.0919
2018-04-06,0.4666,1.0796
2018-04-09,0.4651,1.0915
2018-04-10,0.4666,1.102
2018-04-11,0.4633,1.0852
2018-04-12,0.4637,1.1298
2018-04-13,0.4657,1.1251
2018-04-16,0.4659,1.1476
2018-04-17,0.4664,1.1232
2018-04-18,0.467,1.0815
2018-04-19,0.4651,1.1515
2018-04-20,0.4646,1.1102
2018-04-23,0.4529,1.1179
2018-04-24,0.4537,1.1472
2018-04-25,0.454,1.1624
2018-04-26,0.4549,1.146
2018-04-27,0.4548,1.0733
2018-04-30,0.4507,1.0427
2018-05-01,0.4497,1.0344
2018-05-02,0.4515,1.0845
2018-05-03,0.4527,1.0211
2018-05-04,0.4556,1.036
2018-05-08,0.4542,1.0752
2018-05-09,0.4553,1.1024
2018-05-10,0.4539,1.0511
2018-05-11,0.4542,1.0726
2018-05-14,0.4513,1.102
2018-05-15,0.4511,1.1362
2018-05-16,0.4528,1.12
2018-05-17,0.4533,1.1742
2018-05-18,0.454,1.1202
2018-05-21,0.4527,1.1082
2018-05-22,0.4521,1.1388
2018-05-23,0.4533,1.0591
2018-05-24,0.4532,1.0312
2018-05-25,0.4533,0.9756
2018-05-29,0.4537,0.8869
2018-05-30,0.4519,0.8753
2018-05-31,0.4503,0.8716
2018-06-01,0.4544,0.9169
2018-06-04,0.4522,0.944
2018-06-05,0.4525,0.9453
2018-06-06,0.4519,1.0279
2018-06-07,0.4531,1.0483
2018-06-08,0.4535,1.041
2018-06-11,0.4514,1.0461
2018-06-12,0.4501,1.0392
2018-06-13,0.4489,1.0144
2018-06-14,0.4512,0.9944
2018-06-15,0.4505,0.9819
2018-06-18,0.4515,0.9874
2018-06-19,0.4507,0.9542
2018-06-20,0.4495,0.9629
2018-06-21,0.4513,0.965
2018-06-22,0.4491,1.0021
2018-06-25,0.4512,0.9829
2018-06-26,0.4498,0.9787
2018-06-27,0.4495,0.9407
2018-06-28,0.4515,0.9397
2018-06-29,0.4399,0.9642
2018-07-02,0.4531,0.942
2018-07-03,0.4543,0.927
2018-07-04,0.4546,0.9622
2018-07-05,0.4563,0.9534
2018-07-06,0.458,0.9701
2018-07-09,0.4567,0.9773
2018-07-10,0.4549,1.0032
2018-07-11,0.4544,1.0012
2018-07-12,0.4563,0.9765
2018-07-13,0.4565,0.9758
2018-07-16,0.4552,0.9964
2018-07-17,0.4541,0.9732
2018-07-18,0.4543,0.9383
2018-07-19,0.4538,0.9097
2018-07-20,0.4557,0.942
2018-07-23,0.4537,0.9711
2018-07-24,0.4548,0.9701
2018-07-25,0.454,0.9746
2018-07-26,0.4532,0.9852
2018-07-27,0.4532,0.9882
2018-07-30,0.4523,1.0389
2018-07-31,0.4503,1.0186
2018-08-01,0.4522,1.0691
2018-08-02,0.6897,1.0633
2018-08-03,0.7028,1.0129
2018-08-06,0.7006,0.9854
2018-08-07,0.7011,1.0068
2018-08-08,0.7028,1.002
2018-08-09,0.7019,0.9936
2018-08-10,0.7035,0.9455
2018-08-13,0.7037,0.9638
2018-08-14,0.7021,0.9655
2018-08-15,0.7018,0.9277
2018-08-16,0.7024,0.9364
2018-08-17,0.703,0.9397
2018-08-20,0.7039,0.9325
2018-08-21,0.7037,0.9689
2018-08-22,0.7028,0.9746
2018-08-23,0.7035,0.9761
2018-08-24,0.7036,0.975
2018-08-28,0.7032,1.0002
2018-08-29,0.7048,1.0476
2018-08-30,0.7058,1.0241
2018-08-31,0.7042,1.0023
2018-09-03,0.702,0.9844
2018-09-04,0.7046,0.9944
2018-09-05,0.7022,1.0283
2018-09-06,0.7032,0.985
2018-09-07,0.7028,1.0143
2018-09-10,0.7016,1.0259
2018-09-11,0.7003,1.0692
2018-09-12,0.7025,1.0561
2018-09-13,0.7024,1.0735
2018-09-14,0.7016,1.0962
2018-09-17,0.7013,1.1052
2018-09-18,0.7015,1.1184
2018-09-19,0.7005,1.1625
2018-09-20,0.6999,1.153
2018-09-21,0.7003,1.1171
2018-09-24,0.701,1.1559
2018-09-25,0.6995,1.1738
2018-09-26,0.699,1.1453
2018-09-27,0.7015,1.152
2018-09-28,0.6964,1.1377
2018-10-01,0.7021,1.1355
2018-10-02,0.7026,1.0979
2018-10-03,0.7015,1.1196
2018-10-04,0.7023,1.2086
2018-10-05,0.701,1.2539
2018-10-08,0.7021,1.2301
2018-10-09,0.7019,1.2289
2018-10-10,0.6997,1.2581
2018-10-11,0.6999,1.2165
2018-10-12,0.7012,1.1715
2018-10-15,0.701,1.1382
2018-10-16,0.7012,1.1449
2018-10-17,0.7016,1.105
2018-10-18,0.7017,1.0935
2018-10-19,0.6999,1.1016
2018-10-22,0.699,1.0602
2018-10-23,0.7004,1.0363
2018-10-24,0.7023,1.0053
2018-10-25,0.6988,0.9923
2018-10-26,0.7021,0.9305
2018-10-29,0.7011,0.9482
2018-10-30,0.7013,0.9608
2018-10-31,0.7002,0.9974
2018-11-01,0.7006,1.0176
2018-11-02,0.7005,1.0571
2018-11-05,0.7009,1.0643
2018-11-06,0.7017,1.0882
2018-11-07,0.7031,1.0914
2018-11-08,0.7023,1.1252
2018-11-09,0.7028,1.0644
2018-11-12,0.7023,1.0008
2018-11-13,0.7025,1.0608
2018-11-14,0.7013,1.049
2018-11-15,0.7019,0.9127
2018-11-16,0.7007,0.9501
2018-11-19,0.7006,0.9121
2018-11-20,0.7013,0.9243
2018-11-21,0.7028,0.9409
2018-11-22,0.7031,0.9701
2018-11-23,0.7032,0.9471
2018-11-26,0.701,0.9722
2018-11-27,0.7018,0.9558
2018-11-28,0.701,0.9379
2018-11-29,0.7017,0.9147
2018-11-30,0.7002,0.93
2018-12-03,0.7019,0.89
2018-12-04,0.7014,0.88
2018-12-05,0.701,0.91
2018-12-06,0.7021,0.84
2018-12-07,0.702,0.8679
2018-12-10,0.7028,0.788
2018-12-11,0.7027,0.8103
2018-12-12,0.7017,0.8854
2018-12-13,0.701,0.8957
2018-12-14,0.7028,0.852
2018-12-17,0.7003,0.8843
2018-12-18,0.7019,0.9163
2018-12-19,0.7039,0.8916
2018-12-20,0.7032,0.8748
2018-12-21,0.7054,0.9266
2018-12-24,0.7051,0.8798
2018-12-27,0.706,0.9099
2018-12-28,0.7047,0.8949
2018-12-31,0.6998,0.9011
2019-01-02,0.7044,0.8375
2019-01-03,0.7048,0.8141
2019-01-04,0.7046,0.9064
2019-01-07,0.7052,0.8773
2019-01-08,0.7052,0.8844
2019-01-09,0.7063,0.889
2019-01-10,0.7067,0.9092
2019-01-11,0.7072,0.9318
2019-01-14,0.7067,0.9423
2019-01-15,0.7057,0.9279
2019-01-16,0.7059,0.9279
2019-01-17,0.7055,0.9663
2019-01-18,0.7059,0.9824
2019-01-21,0.7055,0.9652
2019-01-22,0.7047,0.9518
2019-01-23,0.7053,0.9661
2019-01-24,0.7057,0.9139
2019-01-25,0.7045,0.9528
2019-01-28,0.7054,0.9245
2019-01-29,0.7036,0.9324
2019-01-30,0.7034,0.9301
2019-01-31,0.7034,0.8841
2019-02-01,0.7025,0.8903
2019-02-04,0.7051,0.8903
2019-02-05,0.7048,0.879
2019-02-06,0.7066,0.8745
2019-02-07,0.7065,0.8403
2019-02-08,0.7056,0.8004
2019-02-11,0.7059,0.8236
2019-02-12,0.705,0.8394
2019-02-13,0.7069,0.8419
2019-02-14,0.7063,0.8004
2019-02-15,0.7061,0.8213
2019-02-18,0.7055,0.8301
2019-02-19,0.706,0.8387
2019-02-20,0.7077,0.8792
2019-02-21,0.7072,0.8728
2019-02-22,0.7083,0.871
2019-02-25,0.708,0.8498
2019-02-26,0.7074,0.8853
2019-02-27,0.7065,0.9615
2019-02-28,0.705,0.9616
2019-03-01,0.7057,0.9598
2019-03-04,0.7069,0.9425
2019-03-05,0.7065,0.9504
2019-03-06,0.7066,0.8933
2019-03-07,0.7055,0.8339
2019-03-08,0.7049,0.863
2019-03-11,0.7046,0.8432
2019-03-12,0.7061,0.8468
2019-03-13,0.7055,0.8748
2019-03-14,0.7039,0.8994
2019-03-15,0.7046,0.8844
2019-03-18,0.7056,0.8655
2019-03-19,0.705,0.8734
2019-03-20,0.7054,0.8396
2019-03-21,0.705,0.7716
2019-03-22,0.7053,0.7464
2019-03-25,0.7046,0.7052
2019-03-26,0.7059,0.7511
2019-03-27,0.7047,0.7421
2019-03-28,0.7051,0.6963
2019-03-29,0.7036,0.7346
2019-04-01,0.7055,0.7314
2019-04-02,0.7055,0.7253
2019-04-03,0.7064,0.7636
2019-04-04,0.7068,0.7876
2019-04-05,0.7076,0.8049
2019-04-08,0.7079,0.7904
2019-04-09,0.7072,0.792
2019-04-10,0.7081,0.7916
2019-04-11,0.7075,0.8414
2019-04-12,0.7074,0.8939
2019-04-15,0.7082,0.8991
2019-04-16,0.7081,0.9027
2019-04-17,0.7084,0.911
2019-04-18,0.7087,0.8716
2019-04-23,0.7092,0.8979
2019-04-24,0.7087,0.8502
2019-04-25,0.7096,0.8286
2019-04-26,0.7107,0.8085
2019-04-29,0.7097,0.8252
2019-04-30,0.7109,0.8625
2019-05-01,0.7103,0.8383
2019-05-02,0.7107,0.8667
2019-05-03,0.7098,0.9087
2019-05-07,0.7094,0.8706
2019-05-08,0.7092,0.8416
2019-05-09,0.7103,0.8307
2019-05-10,0.7098,0.8419
2019-05-13,0.7096,0.8147
2019-05-14,0.7095,0.7911
2019-05-15,0.7096,0.7996
2019-05-16,0.71,0.7814
2019-05-17,0.7094,0.7576
2019-05-20,0.7096,0.7948
2019-05-21,0.7093,0.8139
2019-05-22,0.7106,0.7583
2019-05-23,0.71,0.6965
2019-05-24,0.7086,0.6569
2019-05-28,0.7082,0.6696
2019-05-29,0.7073,0.6139
2019-05-30,0.7085,0.6436
2019-05-31,0.7078,0.6522
2019-06-03,0.7084,0.5982
2019-06-04,0.7084,0.6455
2019-06-05,0.7094,0.5875
2019-06-06,0.7092,0.5791
2019-06-07,0.709,0.5637
2019-06-10,0.7082,0.5594
2019-06-11,0.7082,0.5853
2019-06-12,0.7086,0.5736
2019-06-13,0.7083,0.5799
2019-06-14,0.7078,0.5988
2019-06-17,0.708,0.5906
2019-06-18,0.7082,0.5517
2019-06-19,0.7089,0.6073
2019-06-20,0.7092,0.5478
2019-06-21,0.7094,0.5947
2019-06-24,0.7085,0.562
2019-06-25,0.71,0.5513
2019-06-26,0.7084,0.5732
2019-06-27,0.7086,0.6005
2019-06-28,0.706,0.6097
2019-07-01,0.7093,0.5673
2019-07-02,0.7082,0.503
2019-07-03,0.7089,0.4736
2019-07-04,0.7093,0.4678
2019-07-05,0.7077,0.5368
2019-07-08,0.7088,0.4818
2019-07-09,0.7089,0.4967
2019-07-10,0.709,0.5302
2019-07-11,0.709,0.6194
2019-07-12,0.71,0.615
2019-07-15,0.7095,0.5533
2019-07-16,0.7087,0.599
2019-07-17,0.7093,0.5339
2019-07-18,0.7096,0.5258
2019-07-19,0.7094,0.5028
2019-07-22,0.7076,0.4847
2019-07-23,0.7095,0.4611
2019-07-24,0.7095,0.4568
2019-07-25,0.7091,0.4819
2019-07-26,0.7097,0.4507
2019-07-29,0.7087,0.4195
2019-07-30,0.7092,0.3868
2019-07-31,0.7081,0.3829
2019-08-01,0.7087,0.3277
2019-08-02,0.7083,0.3413
2019-08-05,0.7092,0.2861
2019-08-06,0.7096,0.3018
2019-08-07,0.7098,0.3085
2019-08-08,0.7092,0.352
2019-08-09,0.7099,0.3189
2019-08-12,0.709,0.3118
2019-08-13,0.7094,0.3239
2019-08-14,0.71,0.3079
2019-08-15,0.7098,0.2993
2019-08-16,0.7112,0.3649
2019-08-19,0.71,0.3682
2019-08-20,0.7102,0.3477
2019-08-21,0.7127,0.3467
2019-08-22,0.711,0.3922
2019-08-23,0.7116,0.363
2019-08-27,0.7107,0.2985
2019-08-28,0.7113,0.2528
2019-08-29,0.7101,0.2589
2019-08-30,0.7103,0.2976
2019-09-02,0.7091,0.2487
2019-09-03,0.7099,0.2263
2019-09-04,0.7095,0.3107
2019-09-05,0.7099,0.3952
2019-09-06,0.7098,0.3046
2019-09-09,0.7096,0.3863
2019-09-10,0.7087,0.413
2019-09-11,0.7091,0.4312
2019-09-12,0.7096,0.4434
2019-09-13,0.708,0.5382
2019-09-16,0.7099,0.4684
2019-09-17,0.711,0.4635
2019-09-18,0.7104,0.4635
2019-09-19,0.7104,0.4316
2019-09-20,0.7093,0.438
2019-09-23,0.7099,0.3566
2019-09-24,0.7105,0.3462
2019-09-25,0.7099,0.3374
2019-09-26,0.7109,0.3313
2019-09-27,0.7109,0.2696
2019-09-30,0.7101,0.2593
